track,segment,model,cpu_time(ms),cpu_ram(mb),cpu_time/track_time,cpu_ram/track_time
sec10.mp3,5,htdemucs,8108.090000000001,41.984339999999996,0.8108090000000001,4.198434
sec10.mp3,7,htdemucs,4071.0040000000004,42.592135,0.40710040000000003,4.2592134999999995
sec5.mp3,5,htdemucs,4020.7889999999998,40.751112,0.8041577999999999,8.1502224
